case_id,n_reworks,n_steps,model_type,supplier_id,shift,total_duration,is_late,delay_risk
CAR001827,0,9,0,2,2,144.10999999999999,1,0.7931053444516363
CAR001679,0,9,0,2,2,187.99,1,0.7931053444516363
CAR004894,0,9,0,2,2,150.9,1,0.7931053444516363
CAR000119,0,9,0,2,2,140.7,1,0.7931053444516363
CAR004507,0,9,0,2,2,151.22,1,0.7931053444516363
CAR004821,0,9,0,2,2,138.02,1,0.7931053444516363
CAR001644,0,9,0,2,2,126.42999999999999,1,0.7931053444516363
CAR000086,0,9,0,2,2,154.65,1,0.7931053444516363
CAR001378,0,9,0,2,2,121.52,1,0.7931053444516363
CAR004928,0,9,0,2,2,154.98,1,0.7931053444516363
CAR001618,0,9,0,2,2,155.29000000000002,1,0.7931053444516363
CAR003769,0,9,0,2,2,115.46000000000001,0,0.7931053444516363
CAR004933,0,9,0,2,2,142.14,1,0.7931053444516363
CAR002671,0,9,0,2,2,153.94,1,0.7931053444516363
CAR002825,0,9,0,2,2,155.23,1,0.7931053444516363
CAR001414,0,9,0,2,2,163.7,1,0.7931053444516363
CAR002815,0,9,0,2,2,158.59,1,0.7931053444516363
CAR002814,0,9,0,2,2,127.94,1,0.7931053444516363
CAR001539,0,9,0,2,2,164.59,1,0.7931053444516363
CAR001441,0,9,0,2,2,100.58,0,0.7931053444516363
CAR001445,0,9,0,2,2,121.89,1,0.7931053444516363
CAR003895,0,9,0,2,2,147.48,1,0.7931053444516363
CAR004982,0,9,0,2,2,120.93,1,0.7931053444516363
CAR000026,0,9,0,2,2,165.43,1,0.7931053444516363
CAR004461,0,9,0,2,2,138.68,1,0.7931053444516363
CAR002769,0,9,0,2,2,128.21,1,0.7931053444516363
CAR001470,0,9,0,2,2,148.34,1,0.7931053444516363
CAR002269,0,9,0,2,2,150.79,1,0.7931053444516363
CAR003867,0,9,0,2,2,121.48,1,0.7931053444516363
CAR003838,0,9,0,2,2,157.59,1,0.7931053444516363
CAR003858,0,9,0,2,2,119.58,0,0.7931053444516363
CAR002893,0,9,0,2,2,96.75,0,0.7931053444516363
CAR003198,0,9,0,2,2,138.82,1,0.7931053444516363
CAR001219,0,9,0,2,2,130.8,1,0.7931053444516363
CAR001207,0,9,0,2,2,133.96,1,0.7931053444516363
CAR004022,0,9,0,2,2,139.14000000000001,1,0.7931053444516363
CAR004020,0,9,0,2,2,157.73,1,0.7931053444516363
CAR000751,0,9,0,2,2,152.01999999999998,1,0.7931053444516363
CAR000153,0,9,0,2,2,132.4,1,0.7931053444516363
CAR001712,0,9,0,2,2,144.49,1,0.7931053444516363
CAR003178,0,9,0,2,2,156.92,1,0.7931053444516363
CAR002939,0,9,0,2,2,163.85999999999999,1,0.7931053444516363
CAR002573,0,9,0,2,2,129.06,1,0.7931053444516363
CAR004004,0,9,0,2,2,142.62,1,0.7931053444516363
CAR002902,0,9,0,2,2,147.23,1,0.7931053444516363
CAR001299,0,9,0,2,2,161.87,1,0.7931053444516363
CAR002899,0,9,0,2,2,176.9,1,0.7931053444516363
CAR001189,0,9,0,2,2,142.10999999999999,1,0.7931053444516363
CAR003689,0,9,0,2,2,129.87,1,0.7931053444516363
CAR001805,0,9,0,2,2,125.56,1,0.7931053444516363
CAR004825,0,9,0,2,2,157.9,1,0.7931053444516363
CAR001701,1,11,0,1,1,123.7,1,0.7800292493414305
CAR004398,1,11,0,1,1,146.3,1,0.7800292493414305
CAR004773,1,11,0,1,1,149.44,1,0.7800292493414305
CAR003450,1,11,0,1,1,137.85999999999999,1,0.7800292493414305
CAR000174,1,11,0,1,1,164.09,1,0.7800292493414305
CAR003994,1,11,0,1,1,161.19,1,0.7800292493414305
CAR001365,1,11,0,1,1,119.68,0,0.7800292493414305
CAR000500,1,11,0,1,1,164.03,1,0.7800292493414305
CAR002817,1,11,0,1,1,130.36,1,0.7800292493414305
CAR002077,1,11,0,1,1,137.94,1,0.7800292493414305
CAR002412,1,11,0,1,1,152.6,1,0.7800292493414305
CAR000194,1,11,0,1,1,186.57,1,0.7800292493414305
CAR002123,1,11,0,1,1,149.29,1,0.7800292493414305
CAR004032,1,11,2,3,2,136.68,1,0.7789749643689692
CAR000354,1,11,2,3,2,153.03,1,0.7789749643689692
CAR004127,1,11,2,3,2,132.51000000000002,1,0.7789749643689692
CAR001453,1,11,2,3,2,131.22,1,0.7789749643689692
CAR001162,1,11,2,3,2,127.67,1,0.7789749643689692
CAR003831,1,11,2,3,2,171.93,1,0.7789749643689692
CAR004545,1,11,2,3,2,114.34,0,0.7789749643689692
CAR003105,1,11,2,3,2,179.55,1,0.7789749643689692
CAR000657,1,11,2,3,2,184.91,1,0.7789749643689692
CAR003385,1,11,2,3,2,152.7,1,0.7789749643689692
CAR002718,1,11,2,3,2,124.25999999999999,1,0.7789749643689692
CAR003035,1,11,2,3,2,159.89000000000001,1,0.7789749643689692
CAR000393,1,11,2,3,2,141.58,1,0.7789749643689692
CAR004214,1,11,2,3,2,142.29999999999998,1,0.7789749643689692
CAR001093,1,11,2,3,2,148.75,1,0.7789749643689692
CAR001094,1,11,2,3,2,181.24,1,0.7789749643689692
CAR001645,1,11,2,3,2,123.58,1,0.7789749643689692
CAR001038,1,11,2,3,2,111.55,0,0.7789749643689692
CAR000473,1,11,2,3,2,139.14,1,0.7789749643689692
CAR004246,1,11,2,3,2,125.99,1,0.7789749643689692
CAR001906,1,11,2,3,2,121.27,1,0.7789749643689692
CAR004396,1,11,2,3,2,165.48000000000002,1,0.7789749643689692
CAR000946,1,11,2,3,2,142.96,1,0.7789749643689692
CAR002604,1,11,2,3,2,174.32,1,0.7789749643689692
CAR000674,0,9,2,2,1,127.86,1,0.7764502919589608
CAR002270,0,9,2,2,1,152.75,1,0.7764502919589608
CAR003163,0,9,2,2,1,168.73999999999998,1,0.7764502919589608
CAR000302,0,9,2,2,1,141.76,1,0.7764502919589608
CAR002326,0,9,2,2,1,125.55,1,0.7764502919589608
CAR000589,0,9,2,2,1,90.78999999999999,0,0.7764502919589608
CAR004992,0,9,2,2,1,148.1,1,0.7764502919589608
CAR002751,0,9,2,2,1,141.34,1,0.7764502919589608
CAR002702,0,9,2,2,1,146.26999999999998,1,0.7764502919589608
CAR002692,0,9,2,2,1,134.55,1,0.7764502919589608
CAR002845,0,9,2,2,1,120.59,1,0.7764502919589608
CAR000095,0,9,2,2,1,119.58,0,0.7764502919589608
CAR000116,0,9,2,2,1,149.87,1,0.7764502919589608
CAR004906,0,9,2,2,1,167.11,1,0.7764502919589608
CAR002907,0,9,2,2,1,132.12,1,0.7764502919589608
CAR000166,0,9,2,2,1,190.06,1,0.7764502919589608
CAR002605,0,9,2,2,1,173.71,1,0.7764502919589608
CAR002560,0,9,2,2,1,110.96,0,0.7764502919589608
CAR004826,0,9,2,2,1,159.60000000000002,1,0.7764502919589608
CAR000257,0,9,2,2,1,142.65,1,0.7764502919589608
CAR002966,0,9,2,2,1,163.39000000000001,1,0.7764502919589608
CAR002533,0,9,2,2,1,123.03999999999999,1,0.7764502919589608
CAR002974,0,9,2,2,1,156.5,1,0.7764502919589608
CAR000328,0,9,2,2,1,145.75,1,0.7764502919589608
CAR003006,0,9,2,2,1,134.7,1,0.7764502919589608
CAR000376,0,9,2,2,1,123.65,1,0.7764502919589608
CAR003037,0,9,2,2,1,121.73,1,0.7764502919589608
CAR000493,0,9,2,2,1,122.13,1,0.7764502919589608
CAR002375,0,9,2,2,1,143.6,1,0.7764502919589608
CAR004480,0,9,2,2,1,158.18,1,0.7764502919589608
CAR003874,0,9,2,2,1,179.58,1,0.7764502919589608
CAR004472,0,9,2,2,1,168.5,1,0.7764502919589608
CAR002167,0,9,2,2,1,147.79999999999998,1,0.7764502919589608
CAR001279,0,9,2,2,1,158.22,1,0.7764502919589608
CAR004068,0,9,2,2,1,163.77,1,0.7764502919589608
CAR003592,0,9,2,2,1,148.35,1,0.7764502919589608
CAR003576,0,9,2,2,1,124.78,1,0.7764502919589608
CAR001878,0,9,2,2,1,154.9,1,0.7764502919589608
CAR004357,0,9,2,2,1,154.35,1,0.7764502919589608
CAR004351,0,9,2,2,1,133.94,1,0.7764502919589608
CAR002147,0,9,2,2,1,139.4,1,0.7764502919589608
CAR001160,0,9,2,2,1,165.45000000000002,1,0.7764502919589608
CAR001154,0,9,2,2,1,146.45,1,0.7764502919589608
CAR001152,0,9,2,2,1,133.42,1,0.7764502919589608
CAR001105,0,9,2,2,1,149.08,1,0.7764502919589608
CAR003516,0,9,2,2,1,140.73,1,0.7764502919589608
CAR001096,0,9,2,2,1,132.93,1,0.7764502919589608
CAR000960,0,9,2,2,1,152.25,1,0.7764502919589608
CAR000966,0,9,2,2,1,152.3,1,0.7764502919589608
CAR002012,0,9,2,2,1,96.37,0,0.7764502919589608
CAR001909,0,9,2,2,1,148.43,1,0.7764502919589608
CAR004229,0,9,2,2,1,137.49,1,0.7764502919589608
CAR000847,0,9,2,2,1,140.93,1,0.7764502919589608
CAR003484,0,9,2,2,1,146.23000000000002,1,0.7764502919589608
CAR001695,0,9,2,2,1,118.74000000000001,0,0.7764502919589608
CAR000774,0,9,2,2,1,186.45,1,0.7764502919589608
CAR002776,0,9,2,2,1,137.56,1,0.7764502919589608
CAR003234,0,9,2,2,1,184.55,1,0.7764502919589608
CAR003793,0,9,2,2,1,128.79999999999998,1,0.7764502919589608
CAR001609,0,9,2,2,1,154.09,1,0.7764502919589608
CAR004450,0,9,2,2,1,113.92,0,0.7764502919589608
CAR003270,0,9,2,2,1,158.21,1,0.7764502919589608
CAR001687,0,9,2,2,1,142.92,1,0.7764502919589608
CAR004437,0,9,2,2,1,190.29,1,0.7764502919589608
CAR003272,0,9,2,2,1,139.57,1,0.7764502919589608
CAR003939,0,9,2,2,1,155.96,1,0.7764502919589608
CAR001391,0,9,2,2,1,132.32,1,0.7764502919589608
CAR003961,0,9,2,2,1,132.72,1,0.7764502919589608
CAR001331,0,9,2,2,1,142.51,1,0.7764502919589608
CAR003974,0,9,2,2,1,143.89,1,0.7764502919589608
CAR004379,0,9,2,2,1,173.89,1,0.7764502919589608
CAR001079,1,11,2,1,1,148.24,1,0.7741888354062706
CAR000016,1,11,2,1,1,176.7,1,0.7741888354062706
CAR002396,1,11,2,1,1,123.74999999999999,1,0.7741888354062706
CAR000043,1,11,2,1,1,170.67999999999998,1,0.7741888354062706
CAR001435,1,11,2,1,1,154.26,1,0.7741888354062706
CAR000212,1,11,2,1,1,148.60999999999999,1,0.7741888354062706
CAR003007,1,11,2,1,1,137.1,1,0.7741888354062706
CAR000066,1,11,2,1,1,113.86999999999999,0,0.7741888354062706
CAR004153,1,11,2,1,1,119.82,0,0.7741888354062706
CAR001892,1,11,2,1,1,111.56,0,0.7741888354062706
CAR000233,1,11,2,1,1,134.68,1,0.7741888354062706
CAR001217,1,11,2,1,1,146.95,1,0.7741888354062706
CAR000780,1,11,2,1,1,129.27,1,0.7741888354062706
CAR000791,1,11,2,1,1,125.00999999999999,1,0.7741888354062706
CAR004536,1,11,2,1,1,125.82,1,0.7741888354062706
CAR000777,1,11,2,1,1,150.29999999999998,1,0.7741888354062706
CAR001139,1,11,1,3,1,120.5,1,0.7661104517432186
CAR002876,1,11,1,3,1,127.13,1,0.7661104517432186
CAR001285,1,11,1,3,1,159.03,1,0.7661104517432186
CAR004141,1,11,1,3,1,129.43,1,0.7661104517432186
CAR001281,1,11,1,3,1,134.77,1,0.7661104517432186
CAR001112,1,11,1,3,1,182.45000000000002,1,0.7661104517432186
CAR001581,1,11,1,3,1,119.55,0,0.7661104517432186
CAR004213,1,11,1,3,1,155.11,1,0.7661104517432186
CAR002879,1,11,1,3,1,161.87,1,0.7661104517432186
CAR004217,1,11,1,3,1,165.77,1,0.7661104517432186
CAR000540,1,11,1,3,1,146.03,1,0.7661104517432186
CAR002392,1,11,1,3,1,156.6,1,0.7661104517432186
CAR001717,1,11,1,3,1,127.8,1,0.7661104517432186
CAR003778,1,11,3,3,1,124.85,1,0.7476445198741425
CAR004171,1,11,3,3,1,155.21,1,0.7476445198741425
CAR000536,1,11,3,3,1,147.92,1,0.7476445198741425
CAR004364,1,11,3,3,1,144.12,1,0.7476445198741425
CAR002336,1,11,3,3,1,152.57,1,0.7476445198741425
CAR003629,1,11,3,3,1,140.46,1,0.7476445198741425
CAR002240,1,11,3,3,1,157.39999999999998,1,0.7476445198741425
CAR004862,1,11,3,3,1,159.10999999999999,1,0.7476445198741425
CAR004963,1,11,3,3,1,122.64999999999999,1,0.7476445198741425
CAR001432,1,11,3,3,1,147.79,1,0.7476445198741425
CAR003491,1,11,3,3,1,153.71,1,0.7476445198741425
CAR001942,1,11,3,3,1,117.98,0,0.7476445198741425
CAR001263,1,11,0,1,0,160.86,1,0.7369665924016594
CAR000198,1,11,0,1,0,133.37,1,0.7369665924016594
CAR003378,1,11,0,1,0,141.64000000000001,1,0.7369665924016594
CAR000853,1,11,0,1,0,120.22,1,0.7369665924016594
CAR004607,1,11,0,1,0,129.0,1,0.7369665924016594
CAR000272,1,11,0,1,0,138.72,1,0.7369665924016594
CAR004288,1,11,0,1,0,135.87,1,0.7369665924016594
CAR002069,1,11,0,1,0,149.89000000000001,1,0.7369665924016594
CAR002254,1,11,0,1,0,131.3,1,0.7369665924016594
CAR003514,1,11,0,1,0,134.94,1,0.7369665924016594
CAR001933,1,11,0,1,0,141.66,1,0.7369665924016594
CAR004662,1,11,0,1,0,165.13,1,0.7369665924016594
CAR002709,1,11,0,1,0,129.56,1,0.7369665924016594
CAR002273,1,11,0,1,0,166.91,1,0.7369665924016594
CAR003809,1,11,0,1,0,117.02,0,0.7369665924016594
CAR002731,1,11,0,1,0,131.74,1,0.7369665924016594
CAR003077,1,11,0,1,0,114.85,0,0.7369665924016594
CAR001467,1,11,0,1,0,151.27,1,0.7369665924016594
CAR004993,1,11,0,0,2,144.16,1,0.733882276917897
CAR004242,1,11,0,0,2,169.04,1,0.733882276917897
CAR001715,1,11,0,0,2,126.33,1,0.733882276917897
CAR003830,1,11,0,0,2,136.56,1,0.733882276917897
CAR003717,1,11,0,0,2,117.54,0,0.733882276917897
CAR004501,1,11,0,0,2,144.87,1,0.733882276917897
CAR002664,1,11,0,0,2,138.85999999999999,1,0.733882276917897
CAR001374,1,11,0,0,2,149.24,1,0.733882276917897
CAR004070,1,11,0,0,2,173.23000000000002,1,0.733882276917897
CAR001108,1,11,0,0,2,130.4,1,0.733882276917897
CAR002445,1,11,0,0,2,148.41,1,0.733882276917897
CAR004300,1,11,0,0,2,143.07,1,0.733882276917897
CAR000644,1,11,3,0,1,119.42,0,0.7337745905633399
CAR001322,1,11,3,0,1,154.37,1,0.7337745905633399
CAR004378,1,11,3,0,1,167.34,1,0.7337745905633399
CAR003736,1,11,3,0,1,113.5,0,0.7337745905633399
CAR000118,1,11,3,0,1,172.34,1,0.7337745905633399
CAR002297,1,11,3,0,1,134.43,1,0.7337745905633399
CAR003448,1,11,3,0,1,157.29,1,0.7337745905633399
CAR001336,1,11,3,0,1,156.88,1,0.7337745905633399
CAR002839,1,11,3,0,1,145.4,1,0.7337745905633399
CAR000414,1,11,3,0,1,139.03,1,0.7337745905633399
CAR003043,1,11,3,0,1,129.35,1,0.7337745905633399
CAR000059,1,11,3,0,1,148.26,1,0.7337745905633399
CAR003044,1,11,3,0,1,136.18,1,0.7337745905633399
CAR004667,1,11,3,0,1,139.89000000000001,1,0.7337745905633399
CAR003220,1,11,3,0,1,152.73000000000002,1,0.7337745905633399
CAR004555,1,11,3,0,1,117.44,0,0.7337745905633399
CAR001744,1,11,3,0,1,128.46,1,0.7337745905633399
CAR002345,1,11,3,0,1,152.62,1,0.7337745905633399
CAR003557,1,11,3,0,1,137.54,1,0.7337745905633399
CAR002337,1,11,3,0,1,144.17000000000002,1,0.7337745905633399
CAR000304,1,11,3,0,1,141.79999999999998,1,0.7337745905633399
CAR001922,1,11,1,0,2,107.52,0,0.7329939327539862
CAR001995,1,11,1,0,2,114.92,0,0.7329939327539862
CAR002416,1,11,1,0,2,158.59,1,0.7329939327539862
CAR001721,1,11,1,0,2,191.83,1,0.7329939327539862
CAR000613,1,11,1,0,2,101.74,0,0.7329939327539862
CAR003539,1,11,1,0,2,124.24,1,0.7329939327539862
CAR003648,1,11,1,0,2,133.99,1,0.7329939327539862
CAR004695,1,11,1,0,2,147.65,1,0.7329939327539862
CAR003827,1,11,1,0,2,129.21,1,0.7329939327539862
CAR001056,1,11,1,0,2,174.57,1,0.7329939327539862
CAR002164,1,11,1,0,2,145.95,1,0.7329939327539862
CAR003075,1,11,1,0,2,126.02,1,0.7329939327539862
CAR004994,1,11,1,0,2,102.71,0,0.7329939327539862
CAR000555,1,11,1,0,2,147.86,1,0.7329939327539862
CAR002684,1,11,1,0,2,152.56,1,0.7329939327539862
CAR001653,1,11,1,0,2,175.92,1,0.7329939327539862
CAR000162,1,11,1,0,2,148.14000000000001,1,0.7329939327539862
CAR001342,1,11,1,0,2,160.09,1,0.7329939327539862
CAR001845,1,11,1,0,2,149.25,1,0.7329939327539862
CAR000279,1,11,1,0,2,130.26,1,0.7329939327539862
CAR001262,1,11,1,0,2,156.81,1,0.7329939327539862
CAR004198,1,11,3,0,0,156.1,1,0.7100040633607355
CAR003151,1,11,3,0,0,135.26,1,0.7100040633607355
CAR000324,1,11,3,0,0,155.19,1,0.7100040633607355
CAR002606,1,11,3,0,0,154.72,1,0.7100040633607355
CAR000450,1,11,3,0,0,116.95,0,0.7100040633607355
CAR001988,1,11,3,0,0,152.22,1,0.7100040633607355
CAR000434,1,11,3,0,0,161.14,1,0.7100040633607355
CAR000930,1,11,3,0,0,138.35,1,0.7100040633607355
CAR004465,1,11,3,0,0,121.69,1,0.7100040633607355
CAR000271,1,11,3,0,0,155.43,1,0.7100040633607355
CAR000113,1,11,3,0,0,140.8,1,0.7100040633607355
CAR001233,1,11,3,0,0,145.68,1,0.7100040633607355
CAR003920,1,11,3,0,0,166.72,1,0.7100040633607355
CAR004800,1,11,3,0,0,153.57999999999998,1,0.7100040633607355
CAR000730,1,11,3,0,0,144.76,1,0.7100040633607355
CAR003507,1,11,3,0,0,109.85000000000001,0,0.7100040633607355
CAR000757,1,11,3,0,0,121.42,1,0.7100040633607355
CAR003929,1,11,3,0,0,151.8,1,0.7100040633607355
CAR001919,1,11,3,0,0,141.64,1,0.7100040633607355
CAR002962,1,11,3,0,0,151.8,1,0.7100040633607355
