case_id,activity,timestamp,resource,shift,model_type,supplier_id,priority,duration_h
CAR004841,Quality Check,2023-05-05 22:03:31.020428,Station_1,Night,Electric,S102,Normal,11.6
CAR004841,Delivery Prep,2023-05-06 09:39:17.270299,Station_4,Afternoon,Electric,S102,Normal,5.08
CAR004841,Vehicle Delivered,2023-05-06 14:44:08.999100,Station_2,Night,Electric,S102,Normal,4.66
CAR004842,Order Created,2023-01-15 09:12:35.108809,Station_4,Morning,Sedan,S104,Low,1.02
CAR004842,Configuration Confirmed,2023-01-15 10:13:41.082026,Station_2,Afternoon,Sedan,S104,Low,11.42
CAR004842,Parts Allocated,2023-01-15 21:38:44.931577,Station_5,Morning,Sedan,S104,Low,51.0
CAR004842,Body Shop,2023-01-18 00:38:52.304191,Station_3,Afternoon,Sedan,S104,Low,17.78
CAR004842,Assembly,2023-01-18 18:25:34.104745,Station_5,Night,Sedan,S104,Low,21.45
CAR004842,Paint Shop,2023-01-19 15:52:21.038933,Station_2,Afternoon,Sedan,S104,Low,21.0
CAR004842,Quality Check,2023-01-20 12:52:37.498328,Station_1,Afternoon,Sedan,S104,Low,14.72
CAR004842,Delivery Prep,2023-01-21 03:35:39.170216,Station_3,Morning,Sedan,S104,Low,3.49
CAR004842,Vehicle Delivered,2023-01-21 07:05:18.234674,Station_1,Night,Sedan,S104,Low,3.01
CAR004843,Order Created,2023-07-06 05:22:44.432242,Station_2,Morning,Electric,S101,Normal,1.11
CAR004843,Configuration Confirmed,2023-07-06 06:29:09.988872,Station_1,Night,Electric,S101,Normal,2.89
CAR004843,Parts Allocated,2023-07-06 09:22:35.598713,Station_5,Night,Electric,S101,Normal,38.1
CAR004843,Body Shop,2023-07-07 23:28:32.070439,Station_1,Afternoon,Electric,S101,Normal,18.25
CAR004843,Assembly,2023-07-08 17:43:45.093155,Station_4,Night,Electric,S101,Normal,29.09
CAR004843,Paint Shop,2023-07-09 22:49:07.918637,Station_2,Afternoon,Electric,S101,Normal,13.16
CAR004843,Quality Check,2023-07-10 11:58:52.754986,Station_1,Afternoon,Electric,S101,Normal,11.65
CAR004843,Delivery Prep,2023-07-10 23:38:03.472356,Station_2,Morning,Electric,S101,Normal,9.31
CAR004843,Vehicle Delivered,2023-07-11 08:56:48.860530,Station_5,Afternoon,Electric,S101,Normal,2.72
CAR004844,Order Created,2023-12-09 11:42:54.900286,Station_3,Afternoon,Sedan,S104,Low,1.72
CAR004844,Configuration Confirmed,2023-12-09 13:26:24.621215,Station_2,Morning,Sedan,S104,Low,8.84
CAR004844,Parts Allocated,2023-12-09 22:17:06.512693,Station_2,Morning,Sedan,S104,Low,19.98
CAR004844,Body Shop,2023-12-10 18:16:01.111310,Station_1,Afternoon,Sedan,S104,Low,25.43
CAR004844,Assembly,2023-12-11 19:41:34.422781,Station_3,Morning,Sedan,S104,Low,24.4
CAR004844,Paint Shop,2023-12-12 20:05:26.536945,Station_2,Afternoon,Sedan,S104,Low,19.83
CAR004844,Quality Check,2023-12-13 15:55:05.367045,Station_2,Morning,Sedan,S104,Low,2.8
CAR004844,Rework,2023-12-13 18:43:15.650596,Station_5,Afternoon,Sedan,S104,Low,5.05
CAR004844,Quality Check,2023-12-13 23:46:20.587853,Station_3,Night,Sedan,S104,Low,9.53
CAR004844,Delivery Prep,2023-12-14 09:18:14.605409,Station_5,Night,Sedan,S104,Low,7.19
CAR004844,Vehicle Delivered,2023-12-14 16:29:47.095170,Station_2,Morning,Sedan,S104,Low,4.31
CAR004845,Order Created,2023-07-16 02:15:24.897059,Station_4,Afternoon,Coupe,S104,High,2.19
CAR004845,Configuration Confirmed,2023-07-16 04:26:34.857358,Station_1,Night,Coupe,S104,High,8.43
CAR004845,Parts Allocated,2023-07-16 12:52:25.390267,Station_4,Afternoon,Coupe,S104,High,0.52
CAR004845,Body Shop,2023-07-16 13:23:19.659055,Station_2,Morning,Coupe,S104,High,16.78
CAR004845,Assembly,2023-07-17 06:09:52.302352,Station_3,Afternoon,Coupe,S104,High,33.28
CAR004845,Paint Shop,2023-07-18 15:26:29.961930,Station_5,Morning,Coupe,S104,High,24.45
CAR004845,Quality Check,2023-07-19 15:53:32.081825,Station_2,Night,Coupe,S104,High,13.62
CAR004845,Delivery Prep,2023-07-20 05:30:54.521435,Station_5,Morning,Coupe,S104,High,6.29
CAR004845,Vehicle Delivered,2023-07-20 11:48:08.949108,Station_5,Morning,Coupe,S104,High,3.02
CAR004846,Order Created,2023-03-05 08:07:25.421398,Station_1,Afternoon,Coupe,S104,Low,3.21
CAR004846,Configuration Confirmed,2023-03-05 11:20:18.608935,Station_4,Morning,Coupe,S104,Low,6.58
CAR004846,Parts Allocated,2023-03-05 17:55:19.976146,Station_3,Night,Coupe,S104,Low,20.06
CAR004846,Body Shop,2023-03-06 13:59:00.505418,Station_3,Night,Coupe,S104,Low,16.31
CAR004846,Assembly,2023-03-07 06:17:41.287488,Station_5,Morning,Coupe,S104,Low,32.15
CAR004846,Paint Shop,2023-03-08 14:26:57.472714,Station_1,Morning,Coupe,S104,Low,28.92
CAR004846,Quality Check,2023-03-09 19:22:19.370781,Station_4,Morning,Coupe,S104,Low,5.17
CAR004846,Delivery Prep,2023-03-10 00:32:43.599469,Station_4,Morning,Coupe,S104,Low,4.54
CAR004846,Vehicle Delivered,2023-03-10 05:05:22.594280,Station_5,Night,Coupe,S104,Low,2.85
CAR004847,Order Created,2023-01-07 09:33:46.910842,Station_3,Night,Electric,S101,High,1.02
CAR004847,Configuration Confirmed,2023-01-07 10:34:57.433479,Station_3,Night,Electric,S101,High,8.75
CAR004847,Parts Allocated,2023-01-07 19:19:42.081163,Station_2,Afternoon,Electric,S101,High,16.31
CAR004847,Body Shop,2023-01-08 11:38:19.936805,Station_2,Morning,Electric,S101,High,22.9
CAR004847,Assembly,2023-01-09 10:32:14.384203,Station_1,Afternoon,Electric,S101,High,24.95
CAR004847,Paint Shop,2023-01-10 11:29:09.602317,Station_1,Night,Electric,S101,High,15.29
CAR004847,Quality Check,2023-01-11 02:46:41.190144,Station_3,Morning,Electric,S101,High,3.88
CAR004847,Delivery Prep,2023-01-11 06:39:45.975979,Station_1,Morning,Electric,S101,High,4.83
CAR004847,Vehicle Delivered,2023-01-11 11:29:47.032918,Station_2,Morning,Electric,S101,High,3.2
CAR004848,Order Created,2023-08-10 08:34:04.291673,Station_2,Morning,Electric,S103,Normal,1.95
CAR004848,Configuration Confirmed,2023-08-10 10:30:55.854503,Station_1,Afternoon,Electric,S103,Normal,12.45
CAR004848,Parts Allocated,2023-08-10 22:58:09.183487,Station_4,Morning,Electric,S103,Normal,63.47
CAR004848,Body Shop,2023-08-13 14:26:32.301299,Station_2,Morning,Electric,S103,Normal,15.21
CAR004848,Assembly,2023-08-14 05:39:03.844510,Station_1,Morning,Electric,S103,Normal,42.55
CAR004848,Paint Shop,2023-08-16 00:12:17.498767,Station_4,Afternoon,Electric,S103,Normal,26.7
CAR004848,Quality Check,2023-08-17 02:54:25.166515,Station_5,Night,Electric,S103,Normal,9.25
CAR004848,Delivery Prep,2023-08-17 12:09:26.556038,Station_5,Morning,Electric,S103,Normal,6.96
CAR004848,Vehicle Delivered,2023-08-17 19:07:18.849537,Station_2,Night,Electric,S103,Normal,4.39
CAR004849,Order Created,2023-12-27 16:53:12.420800,Station_4,Afternoon,SUV,S102,Low,0.52
CAR004849,Configuration Confirmed,2023-12-27 17:24:36.013007,Station_1,Morning,SUV,S102,Low,6.69
CAR004849,Parts Allocated,2023-12-28 00:05:57.954241,Station_2,Night,SUV,S102,Low,38.85
CAR004849,Body Shop,2023-12-29 14:56:50.488360,Station_5,Afternoon,SUV,S102,Low,20.08
CAR004849,Assembly,2023-12-30 11:01:30.382805,Station_5,Morning,SUV,S102,Low,46.91
CAR004849,Paint Shop,2024-01-01 09:55:52.318048,Station_1,Night,SUV,S102,Low,9.55
CAR004849,Quality Check,2024-01-01 19:28:53.745346,Station_5,Morning,SUV,S102,Low,2.15
CAR004849,Delivery Prep,2024-01-01 21:38:08.020716,Station_2,Morning,SUV,S102,Low,6.39
CAR004849,Vehicle Delivered,2024-01-02 04:01:45.621130,Station_4,Afternoon,SUV,S102,Low,5.27
CAR004850,Order Created,2023-12-03 12:50:29.167730,Station_1,Morning,Sedan,S103,Low,2.93
CAR004850,Configuration Confirmed,2023-12-03 15:46:05.291894,Station_4,Night,Sedan,S103,Low,6.5
CAR004850,Parts Allocated,2023-12-03 22:15:50.255429,Station_5,Morning,Sedan,S103,Low,42.2
CAR004850,Body Shop,2023-12-05 16:27:55.572881,Station_4,Night,Sedan,S103,Low,18.75
CAR004850,Assembly,2023-12-06 11:12:39.922246,Station_1,Afternoon,Sedan,S103,Low,30.74
CAR004850,Paint Shop,2023-12-07 17:56:48.626439,Station_3,Morning,Sedan,S103,Low,24.4
CAR004850,Quality Check,2023-12-08 18:20:37.167287,Station_2,Morning,Sedan,S103,Low,7.25
CAR004850,Rework,2023-12-09 01:35:25.814036,Station_5,Afternoon,Sedan,S103,Low,9.67
CAR004850,Quality Check,2023-12-09 11:15:27.079591,Station_5,Night,Sedan,S103,Low,10.99
CAR004850,Delivery Prep,2023-12-09 22:15:01.461321,Station_5,Morning,Sedan,S103,Low,7.45
CAR004850,Vehicle Delivered,2023-12-10 05:41:49.520807,Station_3,Morning,Sedan,S103,Low,3.01
CAR004851,Order Created,2023-04-26 05:43:41.179403,Station_3,Afternoon,Sedan,S101,Low,2.45
CAR004851,Configuration Confirmed,2023-04-26 08:10:37.128552,Station_3,Afternoon,Sedan,S101,Low,7.31
CAR004851,Parts Allocated,2023-04-26 15:29:17.887816,Station_1,Morning,Sedan,S101,Low,13.05
CAR004851,Body Shop,2023-04-27 04:32:32.732064,Station_1,Morning,Sedan,S101,Low,14.21
CAR004851,Assembly,2023-04-27 18:45:18.759341,Station_4,Night,Sedan,S101,Low,49.31
CAR004851,Paint Shop,2023-04-29 20:04:06.604380,Station_3,Morning,Sedan,S101,Low,18.48
CAR004851,Quality Check,2023-04-30 14:32:42.644211,Station_4,Morning,Sedan,S101,Low,5.67
CAR004851,Delivery Prep,2023-04-30 20:12:44.610257,Station_5,Night,Sedan,S101,Low,7.51
CAR004851,Vehicle Delivered,2023-05-01 03:43:24.342175,Station_4,Morning,Sedan,S101,Low,5.5
CAR004852,Order Created,2023-08-17 12:32:06.490003,Station_3,Morning,SUV,S101,High,3.99
CAR004852,Configuration Confirmed,2023-08-17 16:31:40.733704,Station_5,Morning,SUV,S101,High,11.61
CAR004852,Parts Allocated,2023-08-18 04:08:01.058288,Station_5,Night,SUV,S101,High,24.57
CAR004852,Body Shop,2023-08-19 04:42:24.119187,Station_2,Morning,SUV,S101,High,11.06
CAR004852,Assembly,2023-08-19 15:45:49.662424,Station_1,Morning,SUV,S101,High,33.73
CAR004852,Paint Shop,2023-08-21 01:29:38.634734,Station_2,Afternoon,SUV,S101,High,21.27
CAR004852,Quality Check,2023-08-21 22:45:38.741658,Station_5,Night,SUV,S101,High,8.55
CAR004852,Delivery Prep,2023-08-22 07:18:42.654670,Station_1,Night,SUV,S101,High,8.17
CAR004852,Vehicle Delivered,2023-08-22 15:29:07.191193,Station_1,Night,SUV,S101,High,3.21
CAR004853,Order Created,2023-12-04 03:36:35.931153,Station_2,Morning,Coupe,S102,High,1.26
CAR004853,Configuration Confirmed,2023-12-04 04:52:14.652820,Station_1,Night,Coupe,S102,High,6.67
CAR004853,Parts Allocated,2023-12-04 11:32:34.216985,Station_1,Morning,Coupe,S102,High,17.19
CAR004853,Body Shop,2023-12-05 04:43:55.286917,Station_2,Night,Coupe,S102,High,18.86
CAR004853,Assembly,2023-12-05 23:35:23.496820,Station_3,Afternoon,Coupe,S102,High,39.65
CAR004853,Paint Shop,2023-12-07 15:14:22.488182,Station_2,Night,Coupe,S102,High,29.35
CAR004853,Quality Check,2023-12-08 20:35:06.536875,Station_3,Afternoon,Coupe,S102,High,3.58
CAR004853,Delivery Prep,2023-12-09 00:10:05.410087,Station_5,Night,Coupe,S102,High,4.02
CAR004853,Vehicle Delivered,2023-12-09 04:11:34.968344,Station_3,Afternoon,Coupe,S102,High,4.26
CAR004854,Order Created,2023-03-31 13:34:30.256710,Station_3,Afternoon,Sedan,S104,Low,2.81
CAR004854,Configuration Confirmed,2023-03-31 16:22:54.657066,Station_4,Night,Sedan,S104,Low,5.22
CAR004854,Parts Allocated,2023-03-31 21:36:07.766349,Station_4,Afternoon,Sedan,S104,Low,8.04
CAR004854,Body Shop,2023-04-01 05:38:26.632831,Station_1,Morning,Sedan,S104,Low,16.24
CAR004854,Assembly,2023-04-01 21:52:41.318410,Station_1,Afternoon,Sedan,S104,Low,39.33
CAR004854,Paint Shop,2023-04-03 13:12:19.555084,Station_4,Night,Sedan,S104,Low,17.93
CAR004854,Quality Check,2023-04-04 07:07:54.677877,Station_5,Afternoon,Sedan,S104,Low,4.86
CAR004854,Rework,2023-04-04 11:59:40.175339,Station_1,Afternoon,Sedan,S104,Low,7.41
CAR004854,Quality Check,2023-04-04 19:24:28.186510,Station_5,Morning,Sedan,S104,Low,0.5
CAR004854,Delivery Prep,2023-04-04 19:54:28.186510,Station_5,Afternoon,Sedan,S104,Low,7.92
CAR004854,Vehicle Delivered,2023-04-05 03:49:23.634844,Station_4,Afternoon,Sedan,S104,Low,3.57
CAR004855,Order Created,2023-03-29 22:55:09.053097,Station_4,Morning,Electric,S101,High,2.08
CAR004855,Configuration Confirmed,2023-03-30 00:59:47.652598,Station_2,Afternoon,Electric,S101,High,4.77
CAR004855,Parts Allocated,2023-03-30 05:45:55.404288,Station_3,Night,Electric,S101,High,9.11
CAR004855,Body Shop,2023-03-30 14:52:33.150679,Station_1,Afternoon,Electric,S101,High,2.7
CAR004855,Assembly,2023-03-30 17:34:47.029106,Station_5,Night,Electric,S101,High,48.64
CAR004855,Paint Shop,2023-04-01 18:13:12.691706,Station_3,Afternoon,Electric,S101,High,17.28
CAR004855,Quality Check,2023-04-02 11:29:43.488446,Station_3,Afternoon,Electric,S101,High,7.79
CAR004855,Delivery Prep,2023-04-02 19:17:25.199917,Station_2,Morning,Electric,S101,High,6.41
CAR004855,Vehicle Delivered,2023-04-03 01:41:48.625602,Station_4,Night,Electric,S101,High,3.9
CAR004856,Order Created,2023-02-24 17:29:00.161020,Station_2,Morning,Coupe,S102,Normal,3.36
CAR004856,Configuration Confirmed,2023-02-24 20:50:38.612807,Station_2,Night,Coupe,S102,Normal,11.67
CAR004856,Parts Allocated,2023-02-25 08:30:37.746597,Station_3,Night,Coupe,S102,Normal,35.76
CAR004856,Body Shop,2023-02-26 20:16:23.094671,Station_2,Night,Coupe,S102,Normal,16.95
CAR004856,Assembly,2023-02-27 13:13:31.766446,Station_4,Morning,Coupe,S102,Normal,29.18
CAR004856,Paint Shop,2023-02-28 18:24:10.096184,Station_1,Night,Coupe,S102,Normal,12.0
CAR004856,Quality Check,2023-03-01 06:24:14.228379,Station_3,Morning,Coupe,S102,Normal,7.76
CAR004856,Delivery Prep,2023-03-01 14:09:51.327053,Station_3,Afternoon,Coupe,S102,Normal,1.7
CAR004856,Vehicle Delivered,2023-03-01 15:51:42.117332,Station_5,Night,Coupe,S102,Normal,4.12
CAR004857,Order Created,2023-12-02 22:02:20.370834,Station_4,Afternoon,Electric,S101,High,3.53
CAR004857,Configuration Confirmed,2023-12-03 01:34:19.879832,Station_4,Night,Electric,S101,High,9.52
CAR004857,Parts Allocated,2023-12-03 11:05:24.272649,Station_3,Morning,Electric,S101,High,34.45
CAR004857,Body Shop,2023-12-04 21:32:16.089583,Station_4,Night,Electric,S101,High,24.9
CAR004857,Assembly,2023-12-05 22:26:21.291287,Station_1,Morning,Electric,S101,High,39.31
CAR004857,Paint Shop,2023-12-07 13:45:08.441152,Station_3,Afternoon,Electric,S101,High,25.91
CAR004857,Quality Check,2023-12-08 15:39:35.326405,Station_3,Afternoon,Electric,S101,High,2.82
CAR004857,Delivery Prep,2023-12-08 18:28:54.231681,Station_2,Morning,Electric,S101,High,7.08
CAR004857,Vehicle Delivered,2023-12-09 01:33:52.811920,Station_1,Night,Electric,S101,High,4.31
CAR004858,Order Created,2023-05-16 23:55:14.207651,Station_3,Night,Coupe,S102,Low,2.5
CAR004858,Configuration Confirmed,2023-05-17 02:25:24.050346,Station_3,Afternoon,Coupe,S102,Low,2.66
CAR004858,Parts Allocated,2023-05-17 05:04:47.117388,Station_2,Morning,Coupe,S102,Low,18.24
CAR004858,Body Shop,2023-05-17 23:19:07.501974,Station_4,Morning,Coupe,S102,Low,16.08
CAR004858,Assembly,2023-05-18 15:24:06.026400,Station_1,Night,Coupe,S102,Low,29.94
CAR004858,Paint Shop,2023-05-19 21:20:31.744946,Station_3,Night,Coupe,S102,Low,12.66
CAR004858,Quality Check,2023-05-20 10:00:12.492814,Station_5,Afternoon,Coupe,S102,Low,10.55
CAR004858,Delivery Prep,2023-05-20 20:33:23.473478,Station_5,Afternoon,Coupe,S102,Low,5.58
CAR004858,Vehicle Delivered,2023-05-21 02:08:19.815257,Station_1,Afternoon,Coupe,S102,Low,3.28
CAR004859,Order Created,2023-10-03 20:32:42.905860,Station_2,Night,Coupe,S101,Low,1.92
CAR004859,Configuration Confirmed,2023-10-03 22:28:04.213946,Station_4,Afternoon,Coupe,S101,Low,9.18
CAR004859,Parts Allocated,2023-10-04 07:39:04.128887,Station_1,Afternoon,Coupe,S101,Low,37.29
CAR004859,Body Shop,2023-10-05 20:56:15.589954,Station_1,Morning,Coupe,S101,Low,17.13
CAR004859,Assembly,2023-10-06 14:03:49.292318,Station_4,Afternoon,Coupe,S101,Low,30.86
CAR004859,Paint Shop,2023-10-07 20:55:31.161507,Station_3,Night,Coupe,S101,Low,15.14
CAR004859,Quality Check,2023-10-08 12:04:06.324226,Station_3,Night,Coupe,S101,Low,6.16
CAR004859,Delivery Prep,2023-10-08 18:13:41.466557,Station_4,Night,Coupe,S101,Low,4.76
CAR004859,Vehicle Delivered,2023-10-08 22:59:05.561747,Station_2,Night,Coupe,S101,Low,4.23
CAR004860,Order Created,2023-12-07 10:29:24.423727,Station_1,Afternoon,SUV,S103,Low,1.28
CAR004860,Configuration Confirmed,2023-12-07 11:45:57.512932,Station_2,Afternoon,SUV,S103,Low,7.22
CAR004860,Parts Allocated,2023-12-07 18:59:14.668171,Station_3,Morning,SUV,S103,Low,43.13
CAR004860,Body Shop,2023-12-09 14:06:53.262387,Station_2,Night,SUV,S103,Low,16.78
CAR004860,Assembly,2023-12-10 06:53:37.877988,Station_1,Afternoon,SUV,S103,Low,43.31
CAR004860,Paint Shop,2023-12-12 02:12:13.601053,Station_1,Night,SUV,S103,Low,12.96
CAR004860,Quality Check,2023-12-12 15:09:43.469475,Station_3,Night,SUV,S103,Low,13.85
CAR004860,Delivery Prep,2023-12-13 05:00:47.060952,Station_1,Morning,SUV,S103,Low,3.71
CAR004860,Vehicle Delivered,2023-12-13 08:43:33.393087,Station_4,Night,SUV,S103,Low,3.75
CAR004861,Order Created,2023-08-28 22:22:41.531953,Station_2,Afternoon,SUV,S101,High,0.62
CAR004861,Configuration Confirmed,2023-08-28 23:00:05.764083,Station_3,Morning,SUV,S101,High,8.03
CAR004861,Parts Allocated,2023-08-29 07:01:45.430241,Station_2,Morning,SUV,S101,High,23.39
CAR004861,Body Shop,2023-08-30 06:25:07.658557,Station_2,Morning,SUV,S101,High,14.43
CAR004861,Assembly,2023-08-30 20:51:01.778508,Station_2,Afternoon,SUV,S101,High,33.05
CAR004861,Paint Shop,2023-09-01 05:54:07.198542,Station_2,Afternoon,SUV,S101,High,25.73
CAR004861,Quality Check,2023-09-02 07:37:41.598942,Station_1,Morning,SUV,S101,High,6.87
CAR004861,Delivery Prep,2023-09-02 14:30:11.193887,Station_5,Night,SUV,S101,High,3.94
CAR004861,Vehicle Delivered,2023-09-02 18:26:49.804123,Station_2,Night,SUV,S101,High,4.06
CAR004862,Order Created,2023-10-14 02:38:49.182672,Station_3,Morning,Sedan,S104,High,3.84
CAR004862,Configuration Confirmed,2023-10-14 06:29:27.159946,Station_4,Afternoon,Sedan,S104,High,3.41
CAR004862,Parts Allocated,2023-10-14 09:53:52.388248,Station_2,Afternoon,Sedan,S104,High,34.98
CAR004862,Body Shop,2023-10-15 20:52:28.849857,Station_1,Afternoon,Sedan,S104,High,18.43
CAR004862,Assembly,2023-10-16 15:18:33.970556,Station_1,Morning,Sedan,S104,High,48.76
CAR004862,Paint Shop,2023-10-18 16:03:52.012275,Station_1,Night,Sedan,S104,High,22.87
CAR004862,Quality Check,2023-10-19 14:56:20.327131,Station_4,Morning,Sedan,S104,High,8.92
CAR004862,Rework,2023-10-19 23:51:43.687983,Station_5,Night,Sedan,S104,High,8.35
CAR004862,Quality Check,2023-10-20 08:12:56.101332,Station_1,Afternoon,Sedan,S104,High,1.92
CAR004862,Delivery Prep,2023-10-20 10:08:22.185624,Station_2,Afternoon,Sedan,S104,High,4.14
CAR004862,Vehicle Delivered,2023-10-20 14:17:01.014734,Station_4,Morning,Sedan,S104,High,3.49
CAR004863,Order Created,2023-11-05 03:18:56.470164,Station_2,Morning,Coupe,S104,Low,0.95
CAR004863,Configuration Confirmed,2023-11-05 04:16:06.375021,Station_1,Morning,Coupe,S104,Low,3.8
CAR004863,Parts Allocated,2023-11-05 08:04:22.173664,Station_2,Morning,Coupe,S104,Low,29.86
CAR004863,Body Shop,2023-11-06 13:55:58.243742,Station_1,Night,Coupe,S104,Low,24.46
CAR004863,Assembly,2023-11-07 14:23:46.405907,Station_2,Morning,Coupe,S104,Low,28.68
CAR004863,Paint Shop,2023-11-08 19:04:19.880129,Station_2,Morning,Coupe,S104,Low,18.64
CAR004863,Quality Check,2023-11-09 13:42:37.964838,Station_2,Night,Coupe,S104,Low,8.51
CAR004863,Delivery Prep,2023-11-09 22:13:20.551620,Station_3,Night,Coupe,S104,Low,4.29
CAR004863,Vehicle Delivered,2023-11-10 02:30:46.869075,Station_1,Afternoon,Coupe,S104,Low,3.18
CAR004864,Order Created,2023-10-30 19:43:19.169272,Station_2,Afternoon,Electric,S101,High,1.5
CAR004864,Configuration Confirmed,2023-10-30 21:13:10.103044,Station_2,Morning,Electric,S101,High,6.35
CAR004864,Parts Allocated,2023-10-31 03:34:03.981266,Station_4,Afternoon,Electric,S101,High,0.5
CAR004864,Body Shop,2023-10-31 04:04:03.981266,Station_5,Afternoon,Electric,S101,High,12.17
CAR004864,Assembly,2023-10-31 16:14:00.725342,Station_1,Afternoon,Electric,S101,High,19.48
CAR004864,Paint Shop,2023-11-01 11:42:53.894504,Station_1,Morning,Electric,S101,High,15.91
CAR004864,Quality Check,2023-11-02 03:37:37.766445,Station_4,Morning,Electric,S101,High,11.6
CAR004864,Delivery Prep,2023-11-02 15:13:24.489851,Station_2,Morning,Electric,S101,High,3.58
CAR004864,Vehicle Delivered,2023-11-02 18:48:04.116545,Station_2,Night,Electric,S101,High,6.12
CAR004865,Order Created,2023-09-12 11:39:00.194310,Station_1,Morning,Sedan,S102,Low,1.57
CAR004865,Configuration Confirmed,2023-09-12 13:13:09.075497,Station_5,Afternoon,Sedan,S102,Low,11.3
CAR004865,Parts Allocated,2023-09-13 00:31:21.509380,Station_2,Night,Sedan,S102,Low,44.31
CAR004865,Body Shop,2023-09-14 20:49:45.960059,Station_2,Morning,Sedan,S102,Low,16.25
CAR004865,Assembly,2023-09-15 13:04:41.549193,Station_3,Morning,Sedan,S102,Low,33.73
CAR004865,Paint Shop,2023-09-16 22:48:23.923298,Station_5,Morning,Sedan,S102,Low,30.62
CAR004865,Quality Check,2023-09-18 05:25:31.843235,Station_3,Afternoon,Sedan,S102,Low,15.61
CAR004865,Delivery Prep,2023-09-18 21:02:07.328233,Station_1,Morning,Sedan,S102,Low,6.68
CAR004865,Vehicle Delivered,2023-09-19 03:43:08.986562,Station_4,Morning,Sedan,S102,Low,4.37
CAR004866,Order Created,2023-12-26 12:52:53.415970,Station_1,Afternoon,Coupe,S104,Normal,0.95
CAR004866,Configuration Confirmed,2023-12-26 13:49:52.721331,Station_1,Morning,Coupe,S104,Normal,7.54
CAR004866,Parts Allocated,2023-12-26 21:22:34.314249,Station_2,Afternoon,Coupe,S104,Normal,18.18
CAR004866,Body Shop,2023-12-27 15:33:21.913260,Station_3,Afternoon,Coupe,S104,Normal,32.41
CAR004866,Assembly,2023-12-28 23:57:56.828017,Station_3,Night,Coupe,S104,Normal,41.44
CAR004866,Paint Shop,2023-12-30 17:24:03.445760,Station_1,Afternoon,Coupe,S104,Normal,14.3
CAR004866,Quality Check,2023-12-31 07:41:52.534758,Station_2,Afternoon,Coupe,S104,Normal,9.68
CAR004866,Delivery Prep,2023-12-31 17:22:47.126063,Station_3,Morning,Coupe,S104,Normal,5.13
CAR004866,Vehicle Delivered,2023-12-31 22:30:31.188043,Station_3,Morning,Coupe,S104,Normal,4.41
CAR004867,Order Created,2023-08-31 17:47:52.935236,Station_5,Night,Electric,S101,High,0.5
CAR004867,Configuration Confirmed,2023-08-31 18:17:52.935236,Station_4,Morning,Electric,S101,High,7.4
CAR004867,Parts Allocated,2023-09-01 01:41:59.054392,Station_3,Night,Electric,S101,High,28.19
CAR004867,Body Shop,2023-09-02 05:53:14.681783,Station_4,Morning,Electric,S101,High,20.54
CAR004867,Assembly,2023-09-03 02:25:43.345957,Station_3,Night,Electric,S101,High,28.47
CAR004867,Paint Shop,2023-09-04 06:53:37.448024,Station_2,Afternoon,Electric,S101,High,11.98
CAR004867,Quality Check,2023-09-04 18:52:35.611106,Station_2,Afternoon,Electric,S101,High,7.68
CAR004867,Delivery Prep,2023-09-05 02:33:11.787448,Station_5,Afternoon,Electric,S101,High,6.76
CAR004867,Vehicle Delivered,2023-09-05 09:19:04.840718,Station_1,Night,Electric,S101,High,3.97
CAR004868,Order Created,2023-05-31 10:45:13.891640,Station_5,Night,SUV,S104,Low,1.59
CAR004868,Configuration Confirmed,2023-05-31 12:20:35.037395,Station_3,Afternoon,SUV,S104,Low,4.71
CAR004868,Parts Allocated,2023-05-31 17:03:11.734012,Station_3,Night,SUV,S104,Low,22.29
CAR004868,Body Shop,2023-06-01 15:20:48.918634,Station_1,Morning,SUV,S104,Low,21.83
CAR004868,Assembly,2023-06-02 13:10:26.310002,Station_4,Afternoon,SUV,S104,Low,21.28
CAR004868,Paint Shop,2023-06-03 10:27:22.965740,Station_1,Morning,SUV,S104,Low,14.76
CAR004868,Quality Check,2023-06-04 01:13:04.426744,Station_1,Afternoon,SUV,S104,Low,4.02
CAR004868,Delivery Prep,2023-06-04 05:14:03.977470,Station_3,Morning,SUV,S104,Low,4.98
CAR004868,Vehicle Delivered,2023-06-04 10:13:07.329129,Station_4,Night,SUV,S104,Low,4.51
CAR004869,Order Created,2023-10-31 22:56:14.209429,Station_1,Afternoon,Coupe,S101,Normal,2.23
CAR004869,Configuration Confirmed,2023-11-01 01:10:08.986643,Station_1,Afternoon,Coupe,S101,Normal,4.82
CAR004869,Parts Allocated,2023-11-01 05:59:11.244644,Station_5,Night,Coupe,S101,Normal,16.05
CAR004869,Body Shop,2023-11-01 22:02:19.671473,Station_3,Afternoon,Coupe,S101,Normal,17.46
CAR004869,Assembly,2023-11-02 15:30:03.207194,Station_2,Morning,Coupe,S101,Normal,22.03
CAR004869,Paint Shop,2023-11-03 13:31:34.244411,Station_1,Afternoon,Coupe,S101,Normal,22.37
CAR004869,Quality Check,2023-11-04 11:53:46.823191,Station_2,Night,Coupe,S101,Normal,10.47
CAR004869,Rework,2023-11-04 22:21:42.621085,Station_3,Night,Coupe,S101,Normal,7.55
CAR004869,Quality Check,2023-11-05 05:54:44.347077,Station_1,Morning,Coupe,S101,Normal,3.15
